date,crude_pct_change,crude_lag_2m_pct,gas_pct_change,commodity_pct_change,housing_pct_change,dollar_pct_change,crude_vol_3m,resin_acceleration,crude_acceleration,is_covid,is_post_covid_surge,is_construction_season,is_2026_shock,chem_prod_pct_change
2000-01-01,7.740278796771816,7.740278796771816,9.917355371900838,1.169134840218233,6.173594132029336,0.2111654449470146,1.3741300278115354,0.8497259234178989,-6.140006409982579,0,0,0,0,0.136843337299819
2000-02-01,7.740278796771816,7.740278796771816,9.917355371900838,1.169134840218233,6.173594132029336,0.2111654449470146,1.3741300278115354,0.8497259234178989,-6.140006409982579,0,0,0,0,0.136843337299819
2000-03-01,1.6002723867892366,7.740278796771816,4.8872180451127845,0.7704160246533087,-7.656879677605066,0.2111654449470146,1.3741300278115354,0.8497259234178989,-6.140006409982579,0,0,1,0,0.7442559048100428
2000-04-01,-13.806970509383376,7.740278796771816,8.960573476702516,-0.0764525993883991,1.3715710723191998,0.2111654449470146,2.2552826873808973,0.3580456932489761,-15.407242896172612,0,0,1,0,0.7808149248190066
2000-05-01,11.936236391912905,1.6002723867892366,18.092105263157897,0.6885998469778221,-3.136531365313655,0.2111654449470146,2.1409421602026835,-0.5098398644553637,25.643732000340197,0,0,1,0,0.0256144592183371
2000-06-01,10.52448766932963,-13.806970509383376,19.49860724233985,1.6717325227963764,-1.0158730158730145,0.2111654449470146,3.0500218578451763,-2.303438208464237,-1.4117487225832726,0,0,1,0,-1.1074697380801024
2000-07-01,-6.662476429918296,11.936236391912905,-6.99300699300699,-0.0747384155456054,-6.157793457344452,0.2111654449470146,1.5547454239628258,-1.2185964016796391,-17.186964099247927,0,0,1,0,-0.7213655319561529
2000-08-01,5.252525252525264,10.52448766932963,11.027568922305742,-0.5983545250560884,5.331510594668498,0.2111654449470146,1.0986051762727818,0.8789199701265349,11.91500168244356,0,0,1,0,-0.082742155125437
2000-09-01,8.381317978246972,-6.662476429918296,14.22121896162527,1.3544018058690543,-2.20635950681376,0.2111654449470146,2.1122815468903187,-2.597449286405296,3.1287927257217083,0,0,0,0,0.6697203306560873
2000-10-01,-2.272727272727282,5.252525252525264,-0.7905138339920903,0.5196733481811489,2.786994027869949,0.2111654449470146,1.3465882815471188,1.471935072615138,-10.654045250974256,0,0,0,0,0.2113308697488936
2000-11-01,3.956508607671405,8.381317978246972,9.960159362549792,-0.2954209748892267,0.129115558424786,0.2111654449470146,0.6583565396753965,-0.1565706779105835,6.229235880398687,0,0,0,0,-0.1547719076873233
2000-12-01,-17.373619988378852,-2.272727272727282,39.57722152690853,0.8888888888888724,-1.2250161186331376,0.2111654449470146,3.143389889911849,0.2696992599783954,-21.33012859605026,0,0,0,0,-0.7498223721759012
2001-01-01,4.043600562587901,3.956508607671405,-8.202247191011235,2.7900146842878115,4.438642297650142,0.2111654449470146,3.1731109866081537,1.4448577023745246,21.417220550966757,0,0,0,0,-0.6322620899953946
2001-02-01,0.067590402162887,-17.373619988378852,-31.223174214606278,-1.8571428571428568,1.5625,0.2111654449470146,0.6698009654616656,0.7243680476788139,-3.976010160425014,0,0,0,0,0.0530483616028254
2001-03-01,-7.970280310705846,4.043600562587901,-6.773618538324422,-1.091703056768556,-2.15384615384615,0.2111654449470146,1.3568099842400114,0.4190035810401671,-8.037870712868733,0,0,1,0,-0.4843629653165093
2001-04-01,0.8807339449541152,0.067590402162887,-0.7648183556405397,0.3679175864606421,3.710691823899381,0.2111654449470146,1.29881997726143,-1.1539308991918462,8.851014255659962,0,0,1,0,-0.8963406015208619
2001-05-01,4.1469625318297565,-7.970280310705846,-19.267822736030823,0.2932551319648091,-2.66828380836871,0.2111654449470146,0.737292343646704,-1.763050059158744,3.2662285868756413,0,0,1,0,-0.4288844714896433
2001-06-01,-3.597624869018501,0.8807339449541152,-11.217183770883054,-0.9502923976608236,1.9314641744548224,0.2111654449470146,0.6288349014911486,-0.2345881811280814,-7.744587400848257,0,0,1,0,-1.2604414900916685
2001-07-01,-4.239130434782612,4.1469625318297565,-16.3978494623656,-1.5498154981549828,2.078239608801957,0.2111654449470146,1.1007421738687877,-0.1728290140798116,-0.6415055657641111,0,0,1,0,0.8216345851450368
2001-08-01,3.556564510026483,-3.597624869018501,-4.501607717041789,0.0,-6.167664670658679,0.2111654449470146,0.6198655768256428,-0.9958708450243492,7.795694944809095,0,0,1,0,1.5030936279013307
2001-09-01,-4.274753379612717,-4.239130434782612,-26.262626262626267,-0.0749625187406288,-0.319081046585834,0.2111654449470146,0.6198655768256411,-0.6145344933628172,-7.8313178896392,0,0,0,0,0.7802687471189618
2001-10-01,-15.381679389312964,3.556564510026483,12.328767123287676,-2.2505626406601698,-1.4084507042253502,0.2111654449470146,2.7279357274931115,4.610231103188001,-11.106926009700247,0,0,0,0,1.6213435422662847
2001-11-01,-11.411817771763644,-4.274753379612717,-4.878048780487809,-0.3837298541826572,4.025974025974022,0.2111654449470146,3.308458855721199,-2.507984785265238,3.96986161754932,0,0,0,0,0.0621425231993821
2001-12-01,-1.2729124236252498,-15.381679389312964,-1.7094017094017144,-1.3097072419106404,-2.122347066167296,0.2111654449470146,1.537953185243302,-0.8076819362202614,10.138905348138394,0,0,0,0,0.0011608211261782
2002-01-01,1.7019082001031416,-11.411817771763644,0.8695652173912993,0.3122560499609683,8.290816326530614,0.2111654449470146,0.1721433511157001,0.5992066679672003,2.9748206237283914,0,0,0,0,2.8935657335787144
2002-02-01,5.070993914807298,-1.2729124236252498,0.0,-0.0778210116731514,7.714958775029457,0.2111654449470146,0.6925556536000145,0.9597242620304592,3.3690857147041564,0,0,0,0,-1.3921789536294304
2002-03-01,18.38803088803089,1.7019082001031416,30.60344827586208,1.0903426791277315,-10.224166211044285,0.2111654449470146,2.538116099262079,2.05769464679092,13.317036973223596,0,0,1,0,0.296450879775878
2002-04-01,6.726457399103136,5.070993914807298,13.201320132013205,0.7704160246533087,-3.0450669914738104,0.2111654449470146,2.800303554973999,0.3844755200733019,-11.661573488927758,0,0,1,0,-0.3680669171117867
2002-05-01,3.2849503437738736,18.38803088803089,2.0408163265306145,0.0,10.80402010050252,0.2111654449470146,1.275552168017191,0.2049655561990215,-3.4415070553292626,0,0,1,0,2.2131269477386306
2002-06-01,-5.621301775147924,6.726457399103136,-6.857142857142861,0.0764525993883769,-2.6643990929705264,0.2111654449470146,0.7621898276239066,-0.4327402312599648,-8.906252118921799,0,0,1,0,1.991118243054113
2002-07-01,5.681818181818188,3.2849503437738736,-8.28220858895704,0.2291825821237436,-3.6109493302271423,0.2111654449470146,0.8580792504192315,2.356300441967729,11.303119956966112,0,0,1,0,-0.3177820750419391
2002-08-01,5.265109380793476,-5.621301775147924,3.3444816053511683,0.2286585365853799,-1.329305135951664,0.2111654449470146,1.4350261321662543,-3.1839173118864306,-0.4167088010247122,0,0,1,0,-1.2074572737417189
2002-09-01,4.473406128918622,5.681818181818188,14.886731391585762,0.6083650190114254,10.471524800979791,0.2111654449470146,1.3456968455042393,-0.5930667811077095,-0.7917032518748535,0,0,0,0,0.1512210074588793
2002-10-01,-2.7646662171274428,5.265109380793476,16.338028169014084,0.680272108843516,-8.64745011086474,0.2111654449470146,0.6439202849215101,0.8773519941134733,-7.238072346046065,0,0,0,0,-0.6826204463373231
2002-11-01,-8.633841886269067,4.473406128918622,-2.1791767554479424,-0.0750750750750706,6.371359223300965,0.2111654449470146,1.723784595978683,-1.9656001448236649,-5.869175669141624,0,0,0,0,0.7055222171794329
2002-12-01,11.802656546489557,-2.7646662171274428,17.32673267326732,-0.1502629601803029,1.996577296063884,0.2111654449470146,1.6460356415744444,-0.3725691106721385,20.436498432758626,0,0,0,0,-0.4412120627637517
2003-01-01,11.846571622539038,-8.633841886269067,14.556962025316444,1.8058690744920949,3.635346756152136,0.2111654449470146,3.301822728938277,2.6451626825491625,0.0439150760494833,0,0,0,0,1.424040758730838
2003-02-01,8.740515933232151,11.802656546489557,39.57722152690853,1.6999260901699786,-12.088505126821367,0.2111654449470146,3.189864155937276,1.9484829091598987,-3.1060556893068867,0,0,0,0,0.3411624686387782
2003-03-01,-6.475020932179742,11.846571622539038,-23.086900129701693,2.6162790697674465,5.954573357888271,0.2111654449470146,1.527001418903548,2.147935539317447,-15.215536865411892,0,0,1,0,-0.2924113087671265
2003-04-01,-15.93554162936436,8.740515933232151,-11.298482293423271,-2.741552980959937,-4.80880648899189,0.2111654449470146,3.927968092198997,-3.0942881063183103,-9.460520697184617,0,0,1,0,0.0598470412430662
2003-05-01,-0.212992545260926,-6.475020932179742,10.456273764258553,-0.0730994152046915,6.573341448569692,0.2111654449470146,3.1005160860734264,-2.928610323787695,15.722549084103433,0,0,1,0,-1.564082429437419
2003-06-01,9.07150480256136,-15.93554162936436,0.1721170395869276,0.9509875640087762,6.6247858366647705,0.2111654449470146,1.4552319402762142,-1.577544321320168,9.284497347822285,0,0,1,0,1.2749686406733796
2003-07-01,0.3261578604044413,-0.212992545260926,-13.573883161512024,-0.2173913043478359,1.6068559185859588,0.2111654449470146,1.501943185787472,-0.7823000007036396,-8.745346942156917,0,0,1,0,0.1372009713570987
2003-08-01,2.6332899869961013,9.07150480256136,-0.7952286282306154,0.2178649237472907,-3.3737480231945227,0.2111654449470146,0.4990323970780183,1.9848670711241856,2.30713212659166,0,0,1,0,-0.2330415413088093
2003-09-01,-10.326259106746916,0.3261578604044413,-7.414829659318634,0.3623188405797117,5.782869612656838,0.2111654449470146,1.697360696296878,1.802462941496508,-12.959549093743018,0,0,0,0,0.4513292105791544
2003-10-01,7.170611091487111,2.6332899869961013,0.2164502164502035,0.5776173285198638,1.4440433212996373,0.2111654449470146,1.646278631742944,-0.0081220167208018,17.496870198234028,0,0,0,0,-0.4220682167870082
2003-11-01,2.53790375741596,-10.326259106746916,-3.455723542116629,-0.2871500358937573,5.897305541433662,0.2111654449470146,1.4464784823840569,-1.1707682736053382,-4.632707334071151,0,0,0,0,0.820549936969317
2003-12-01,3.278688524590168,7.170611091487111,37.1364653243848,0.4319654427645814,-1.2481997119539123,0.2111654449470146,0.8979049689880612,-0.960970090017077,0.7407847671742074,0,0,0,0,0.2273287727534212
2004-01-01,6.784936196700908,2.53790375741596,0.1631321370309857,1.362007168458779,-7.097715119105496,0.2111654449470146,1.634666122892834,2.7623456790123457,3.5062476721107405,0,0,0,0,0.2752923101317028
2004-02-01,1.1075488195861238,3.278688524590168,-12.540716612377844,0.4950495049504955,-3.401360544217691,0.2111654449470146,1.3814485151463989,1.3449992400061062,-5.677387377114784,0,0,0,0,0.3944020356233979
2004-03-01,5.909484001153076,6.784936196700908,0.3724394785847185,0.703729767769179,8.234019501625145,0.2111654449470146,1.3071470205503255,-2.207883400762612,4.801935181566952,0,0,1,0,0.483462172094784
2004-04-01,0.0272182906913442,1.1075488195861238,5.936920222634523,1.1879804332634691,0.2502502502502501,0.2111654449470146,1.1864653387268802,1.580813120098945,-5.882265710461732,0,0,1,0,0.3407859426474147
2004-05-01,9.60544217687076,5.909484001153076,10.858143607705784,1.3812154696132506,-1.0983524712930626,0.2111654449470146,2.040939326225472,-1.1475155226499334,9.578223886179416,0,0,1,0,0.6051905798194479
2004-06-01,-5.585898709036741,0.0272182906913442,-0.9478672985782088,0.2724795640326904,-7.7233720343260925,0.2111654449470146,1.7870739585517144,0.8826394564562356,-15.1913408859075,0,0,1,0,-0.5338187853882514
2004-07-01,7.231133315803317,9.60544217687076,-5.4226475279106845,0.1358695652174057,9.518599562363228,0.2111654449470146,1.4648663192707143,-1.0409810468663627,12.817032024840058,0,0,1,0,1.089336932756635
2004-08-01,10.102991662579688,-5.585898709036741,-8.768971332209096,0.407055630936215,1.098901098901095,0.2111654449470146,3.457691908388277,1.4189337403098137,2.871858346776369,0,0,1,0,1.054345848513227
2004-09-01,2.3162583518930857,7.231133315803317,-4.805914972273562,-0.2027027027027061,-5.87944664031621,0.2111654449470146,2.7289069851011454,1.097857023744031,-7.786733310686601,0,0,0,0,0.5873648064146364
2004-10-01,15.97736177622988,10.102991662579688,23.3009708737864,1.5572105619499066,8.766404199475076,0.2111654449470146,4.567668989758408,-0.5258080317247726,13.661103424336794,0,0,0,0,1.4366127580363264
2004-11-01,-9.02777777777778,2.3162583518930857,-2.834645669291336,0.9333333333333416,-13.996138996138995,0.2111654449470146,3.728551997760072,0.3721289192372135,-23.48271808939369,0,0,0,0,0.2126035151021721
2004-12-01,-10.97586135754075,15.97736177622988,6.645056726094012,-0.79260237780715,14.590347923681255,0.2111654449470146,5.067139232348032,-1.208143194038791,-1.9480835797629723,0,0,0,0,1.434305312315054
2005-01-01,8.551564310544624,-9.02777777777778,-6.5349544072948245,0.4660452729693842,4.995102840352605,0.2111654449470146,2.7256619990992763,0.6589616160365575,19.52742566808537,0,0,0,0,-0.923658459756338
2005-02-01,2.796754910333044,-10.97586135754075,-0.1626016260162677,0.4638833664678543,2.938432835820892,0.2111654449470146,2.592688437381913,-2.491036660314694,-5.75480940021158,0,0,0,0,1.487460343507263
2005-03-01,12.5441329179647,8.551564310544624,13.35504885993486,1.385224274406327,-15.541458994109648,0.2111654449470146,3.920463407983031,0.4185986817680565,9.747378007631657,0,0,1,0,0.169606855687654
2005-04-01,-2.232884295995574,2.796754910333044,2.873563218390806,0.8458035133376729,10.56866952789699,0.2111654449470146,3.195689805555911,-0.5772292776408117,-14.777017213960274,0,0,1,0,0.4100159231117173
2005-05-01,-5.945639864099661,12.5441329179647,-9.636871508379896,-0.4516129032257954,-1.7467248908296984,0.2111654449470146,2.2507850482296146,-1.14415404310082,-3.712755568104087,0,0,1,0,0.4105185863692462
2005-06-01,13.084487256672684,-2.232884295995574,10.973724884080372,0.0,2.123456790123446,0.2111654449470146,3.2606185507253085,-1.0619026968120229,19.030127120772345,0,0,1,0,-0.474881717345732
2005-07-01,4.702750665483579,-5.945639864099661,6.267409470752083,1.2961762799740706,-0.6769825918762074,0.2111654449470146,4.719141871145719,1.404145049952199,-8.381736591189105,0,0,1,0,0.3668883860011185
2005-08-01,10.152542372881346,13.084487256672684,24.90170380078636,0.8317338451695244,1.996105160662132,0.2111654449470146,4.426288889502588,-0.1670656163409778,5.449791707397766,0,0,1,0,-1.7824914644428258
2005-09-01,0.9232189567625948,4.702750665483579,23.294858342077653,2.888723008535649,2.673031026252981,0.2111654449470146,3.6439035845277408,3.4820949630109843,-9.229323416118753,0,0,0,0,-3.142219169378775
2005-10-01,-5.076993444122591,10.152542372881346,14.212765957446804,2.4660912453760897,-3.998140399814043,0.2111654449470146,1.774908448343412,4.804135061339684,-6.000212400885186,0,0,0,0,0.9191654090344948
2005-11-01,-6.328300674590426,0.9232189567625948,-23.248882265275704,-1.5042117930204602,3.970944309927371,0.2111654449470146,3.6392627458503433,-4.495560956379982,-1.2513072304678348,0,0,0,0,2.8935657335787144
2005-12-01,1.8689986282578896,-5.076993444122591,26.69902912621358,-0.4276114844227185,-7.126222636236612,0.2111654449470146,2.034461435695992,-3.934965206281915,8.197299302848315,0,0,0,0,1.3448454396352671
2006-01-01,10.233967345564722,-6.328300674590426,-31.223174214606278,0.7975460122699563,13.99197592778334,0.2111654449470146,3.8635777892174175,0.9963854453434172,8.364968717306832,0,0,0,0,1.007957195892062
2006-02-01,-5.894029622843167,1.8689986282578896,-13.233601841196773,-1.5216068167985377,-6.775186977562697,0.2111654449470146,3.0766431923988424,-1.2791740399442864,-16.12799696840789,0,0,0,0,-0.26239502501747
2006-03-01,1.719941586889484,10.233967345564722,-8.62068965517242,0.2472187886279231,-7.078810759792353,0.2164598582390819,1.994291854268274,1.3627023050514997,7.613971209732651,0,0,1,0,0.3945429360052488
2006-04-01,10.767267506779389,-5.894029622843167,3.918722786647333,1.2946979038224615,-7.516505840528187,-0.6816887359590185,4.236393906771902,-1.7627199597787802,9.047325919889904,0,0,1,0,0.5679193776532587
2006-05-01,2.016129032258074,1.719941586889484,-12.709497206703912,0.9129640900791268,6.64470071389347,-2.167050129616356,4.357847327905606,3.136188822362396,-8.751138474521312,0,0,1,0,0.0674182679909929
2006-06-01,0.1552795031055875,10.767267506779389,-0.6399999999999961,0.1809408926417344,-7.209062821833156,1.2110833049579828,0.8418432158071908,0.5037388964771239,-1.8608495291524865,0,0,1,0,0.73798531608813
2006-07-01,4.876673713883006,2.016129032258074,-0.6441223832528209,0.4214328717640159,-3.607103218645946,-0.2573730205623681,2.030131358640093,-0.974562922788702,4.721394210777419,0,0,1,0,0.432625388213359
2006-08-01,-1.841150383013024,0.1552795031055875,15.721231766612645,0.659472422062346,-5.008635578583764,-0.7364471118739613,1.7424408167856165,1.2035800633263705,-6.71782409689603,0,0,1,0,0.8549477259106375
2006-09-01,-12.650602409638568,4.876673713883006,-31.223174214606278,-1.4889815366289416,4.242424242424248,0.2738577177691104,5.770999335759278,-1.5067933622776142,-10.809452026625545,0,0,0,0,0.3159377731339008
2006-10-01,-7.695924764890272,-1.841150383013024,19.387755102040806,-1.93470374848852,-13.313953488372087,0.3411798266465871,7.184569112572746,-1.2352022883089453,4.954677644748296,0,0,0,0,-0.3593704106843676
2006-11-01,0.3226354219731719,-12.650602409638568,26.66666666666668,1.479654747225645,5.2984574111334615,-0.8161189903910571,2.781564308082993,-0.7142292490118551,8.018560186863443,0,0,0,0,-0.3838687596555479
2006-12-01,4.874746106973604,-7.695924764890272,-9.176788124156545,0.6075334143377908,5.031847133757972,-0.7365257083127519,1.7202422310054457,-1.7187563710499454,4.552110685000432,0,0,0,0,2.7892762354095657
2007-01-01,-12.02388637830859,0.3226354219731719,-2.6745913818722267,-0.9661835748792202,-14.554275318374776,1.0730978642051523,3.7568115914076254,2.825525276391039,-16.898632485282196,0,0,0,0,-0.329249499835893
2007-02-01,8.75068794716567,4.874746106973604,22.13740458015268,1.7073170731707332,5.03903477643719,-0.3652647201089931,3.773543869273908,-0.3261718904157162,20.774574325474266,0,0,0,0,0.5775034182571304
2007-03-01,1.9568151147098425,-12.02388637830859,-11.124999999999996,1.4988009592326046,1.0135135135135087,-0.4767003452839424,3.1428066013254323,1.9280283220018517,-6.793872832455827,0,0,1,0,0.9765530733267358
2007-04-01,5.857048312375901,8.75068794716567,6.891701828410679,1.2404016538688722,-0.3344481605351168,-1.4220488557478594,2.448373609834605,1.918647390345507,3.9002331976660582,0,0,1,0,0.3052685917494635
2007-05-01,-0.8127539856204957,1.9568151147098425,0.5263157894736858,1.1085180863477315,-5.033557046979864,-0.9511986275679396,1.9114741257297927,-1.842316975060343,-6.669802297996396,0,0,1,0,-0.0879979668339858
2007-06-01,6.350456980775276,5.857048312375901,-3.79581151832461,0.2885170225043199,2.3321554770318054,-0.2931068775590684,2.192084244123472,0.7146314510899865,7.163210966395772,0,0,1,0,0.2754345745509701
2007-07-01,9.823677581864,-0.8127539856204957,-15.374149659863946,0.7479861910241636,-6.491712707182318,-1.3118715383316104,5.382586119453581,-0.7362047756741541,3.4732206010887223,0,0,1,0,0.4826088783227877
2007-08-01,-2.374527792768488,6.350456980775276,0.0,-1.5419760137064475,-1.7725258493353049,0.5947927488519467,3.434418922224592,-0.8130299603573254,-12.198205374632488,0,0,1,0,-0.3630583047023239
2007-09-01,10.44776119402986,9.823677581864,-2.2508038585209,0.6380510440835208,-11.05263157894737,-1.4117923188771808,3.9558227125762673,-0.4026423515185007,12.822288986798346,0,0,0,0,0.4563079045071028
2007-10-01,7.357357357357341,-2.374527792768488,10.855263157894736,0.6916426512968199,6.846999154691469,-2.167050129616356,6.737477272689008,1.0088555408132691,-3.0904038366725173,0,0,0,0,-0.6086420551009497
2007-11-01,10.45454545454545,10.44776119402986,5.341246290801172,2.461362335432171,-5.3006329113924,-1.4902435285431892,7.47838886391988,2.6550249104187795,3.0971880971881083,0,0,0,0,0.3073741241106376
2007-12-01,-3.2499736203439933,7.357357357357341,0.140845070422535,-0.2234636871508377,-13.366750208855471,1.068983343516594,4.557766265763773,-2.534514316377368,-13.704519074889443,0,0,0,0,-0.0729713490607797
2008-01-01,1.396008288799222,10.45454545454545,12.376933895921226,1.3437849944009097,4.532304725168745,-0.6753403044101436,1.5472987214284977,0.2831647132483406,4.645981909143215,0,0,0,0,-0.7131571722772234
2008-02-01,2.6029902118963166,-3.2499736203439933,6.883604505632035,0.9392265193369996,1.7527675276752808,-0.8430689020623383,1.8790423092631376,-1.1079281360061088,1.2069819230970946,0,0,0,0,-1.4954464067292284
2008-03-01,10.546178844742649,1.396008288799222,10.187353629976602,2.846195949644237,-8.884859474161377,-2.0346361415197856,6.618287794689374,0.6202062561201593,7.943188632846332,0,0,1,0,-1.1220894112165205
2008-04-01,6.761498340445704,2.6029902118963166,8.182784272051013,1.5965939329430467,0.7960199004975133,-0.3366314507971535,8.636517430847594,0.0441792082506387,-3.784680504296945,0,0,1,0,-1.0035138529254195
2008-05-01,11.387457807781145,10.546178844742649,10.707269155206278,2.888723008535649,-3.948667324777888,0.3199712948081412,10.109333970808098,1.4106472994819264,4.625959467335439,0,0,1,0,-0.9288956802218752
2008-06-01,6.76236044657097,6.761498340445704,12.599822537710724,1.983723296032558,7.502569373072965,0.2860266739812322,10.723438503266337,-0.7796561277463976,-4.625097361210173,0,0,1,0,-1.1202878881280354
2008-07-01,-0.3809381535703537,11.387457807781145,-12.608353033884946,2.493765586034913,-11.759082217973226,-0.7109547485674494,4.755547637584464,3.362077765619897,-7.143298600141323,0,0,1,0,-0.8515491800443531
2008-08-01,-12.521556571942716,6.76236044657097,-25.518485121731292,-2.741552980959937,-8.559046587215601,2.7464203872102395,9.792294589795343,-2.8209365140432485,-12.140618418372362,0,0,1,0,-1.80936376592713
2008-09-01,-10.765406702665636,-0.3809381535703537,-7.14285714285714,-1.0552763819095423,-2.843601895734593,2.608481620132963,14.678732915343948,-4.446353218747035,1.7561498692770794,0,0,0,0,-3.142219169378775
